"time, s","I, Amp"
3539.23,0.0004050817
3540.11,0.000404388
3541.42,0.0004570271
3542.31,0.0004406111
3543.19,0.0004608805
3544.07,0.0004591079
3545.38,0.0004537901
3546.26,0.0004149467
3547.14,0.0004522487
3548.02,0.0004620366
3549.34,0.0003986848
3550.22,0.0004302066
3551.1,0.0004261989
3552.42,0.0004174129
3553.3,0.0004259677
3554.18,0.0004402257
3555.07,0.0003952937
3556.38,0.000433983
3557.27,0.0004097059
3558.15,0.0004050046
3559.03,0.0004107078
3560.34,0.0004406881
3561.23,0.0004013052
3562.11,0.000448241
3563.43,0.0004211123
3564.31,0.0004648111
3565.19,0.0004782214
3566.07,0.0004665067
3567.39,0.0004451582
3568.27,0.0004160256
3569.15,0.0004457748
3570.04,0.0004426149
3571.36,0.0004207269
3572.24,0.0004037715
3573.12,0.0004391467
3574.01,0.000435062
3575.33,0.0004491659
3576.21,0.0004322875
3577.09,0.0004167964
3578.41,0.0003943689
3579.29,0.0004194167
3580.17,0.0004049275
3581.05,0.0004483181
3582.37,0.000381344
3583.26,0.0004079332
3584.14,0.0004005345
3585.02,0.0004049275
3586.34,0.0004606493
3587.22,0.000431748
3588.1,0.0004414589
3589.42,0.0004680481
3590.29,0.0004614201
3591.17,0.0004215747
3592.06,0.0004302066
3593.4,0.0004033861
3594.28,0.0004444646
3595.16,0.0004530194
3596.04,0.0003952937
3597.36,0.0003883574
3598.24,0.0004430003
3599.12,0.0004740596
3600.01,0.0004101683
3601.32,0.000412018
3602.21,0.0004288193
3603.09,0.0004114785
3604.4,0.0004524799
3605.29,0.0004567187
3606.18,0.0004187231
3607.06,0.0004457748
3608.38,0.0004540984
3609.26,0.0004654277
3610.14,0.0004691271
3611.02,0.0004595704
3612.34,0.0004496283
3613.22,0.0004123262
3614.1,0.0004322104
3615.42,0.0004194167
3616.31,0.0004420754
3617.19,0.0004565646
3618.07,0.0004280486
3619.38,0.0004426149
3620.27,0.000446006
3621.15,0.0004258906
3622.03,0.0004083957
3623.35,0.0004033861
3624.23,0.0003844268
3625.11,0.0004127116
3626.43,0.0004140989
3627.31,0.000459185
3628.19,0.0004130969
3629.07,0.0004378365
3630.39,0.0004228078
3631.27,0.0004125574
3632.15,0.0004177212
3633.03,0.0004607264
3634.35,0.0004325957
3635.23,0.0004476245
3636.12,0.0004180295
3637.0,0.0004376824
3638.32,0.0003966039
3639.2,0.0004051587
3640.08,0.0004193397
3641.4,0.0004412276
3642.28,0.0004202645
3643.16,0.0004287422
3644.04,0.0004314397
3645.36,0.0004502448
3646.24,0.0004009199
3647.13,0.0003825001
3648.01,0.0004253511
3649.32,0.0004168734
3650.2,0.0003898988
3651.09,0.0004431544
3652.41,0.000419648
3653.29,0.000453713
3654.17,0.000443848
3655.05,0.0004323646
3656.37,0.0004324416
3657.25,0.0004251199
3658.13,0.0004167193
3659.02,0.0004403027
3660.33,0.0004637322
3661.22,0.0004191084
3662.1,0.0004287422
3663.41,0.0004462372
3664.29,0.0004279715
3665.17,0.0004246575
3666.05,0.0004358327
3667.36,0.0004533277
3668.24,0.0004386072
3669.13,0.0004789921
3670.02,0.0004370658
3671.33,0.0004336747
3672.22,0.0004309002
3673.13,0.0004091664
3674.01,0.0004157174
3675.33,0.0003969122
3676.21,0.0004118638
3677.09,0.0004307461
3678.41,0.0004067772
3679.29,0.0004234244
3680.17,0.0004147155
3681.05,0.0004601098
3682.37,0.0004633468
3683.25,0.0004564105
3684.13,0.0004617283
3685.02,0.000465736
3686.33,0.0004368346
3687.22,0.0004248887
3688.1,0.0004221142
3689.41,0.0004399174
3690.29,0.0004571812
3691.18,0.0004518633
3692.05,0.0004681252
3693.37,0.0004211123
3694.25,0.0004298213
3695.13,0.0004316709
3696.02,0.0004391467
3697.34,0.0004601869
3698.22,0.0004421525
3699.1,0.0004179524
3700.42,0.0004486264
3701.29,0.0004177212
3702.18,0.0004550232
3703.05,0.0004570271
3704.37,0.0004434627
3705.25,0.0004557939
3706.13,0.0004372199
3707.02,0.0004336747
3708.33,0.0004381448
3709.22,0.0004685105
3710.1,0.0004303607
3711.41,0.0004104766
3712.29,0.0004243492
3713.18,0.0004535589
3714.05,0.0004609577
3715.37,0.0004126345
3716.25,0.0004231932
3717.13,0.0003870472
3718.01,0.0004162569
3719.33,0.0004393008
3720.21,0.0004246575
3721.09,0.0003942918
3722.41,0.0004003804
3723.29,0.0004340601
3724.17,0.0004604952
3725.05,0.0004375282
3726.37,0.0004379907
3727.25,0.0003968351
3728.13,0.0004286652
3729.02,0.0004496283
3730.34,0.0004310544
3731.22,0.0004532506
3732.1,0.0004358327
3733.41,0.0004235785
3734.29,0.000432827
3735.18,0.0004255824
3736.05,0.0004621137
3737.37,0.0004194167
3738.25,0.0004083186
3739.13,0.0004333665
3740.02,0.0004537901
3741.33,0.000443848
3742.22,0.0003979141
3743.1,0.0004335206
3744.41,0.0004320563
3745.29,0.0004158715
3746.18,0.0004053129
3747.06,0.0004119409
3748.37,0.0004110931
3749.25,0.0004137136
3750.14,0.0004349849
3751.02,0.0004100142
3752.33,0.0004506302
3753.24,0.000432904
3754.13,0.0004239639
3755.01,0.000424041
3756.33,0.0004177983
3757.21,0.0004117868
3758.09,0.0004012281
3759.41,0.0004211123
3760.29,0.0004332894
3761.18,0.0004260448
3762.06,0.0004376053
3763.37,0.0004155632
3764.25,0.0004171817
3765.14,0.0003985307
3766.03,0.0004244263
3767.34,0.0004245034
3768.22,0.0004463143
3769.1,0.0004401486
3770.42,0.0004454665
3771.3,0.0004354474
3772.18,0.000407625
3773.06,0.0004313626
3774.38,0.0004248887
3775.26,0.0004135594
3776.15,0.0004272008
3777.03,0.0004362951
3778.34,0.0004621908
3779.23,0.0004507844
3780.11,0.0004287422
3781.42,0.000403309
3782.3,0.0003937523
3783.18,0.0004231932
3784.06,0.0003959874
3785.37,0.0004548691
3786.25,0.0004323646
3787.14,0.0004118638
3788.03,0.0004225766
3789.34,0.000426353
3790.23,0.0004485493
3791.11,0.0004611888
3792.42,0.0004878551
3793.3,0.0004460831
3794.19,0.0004630385
3795.06,0.0004490888
3796.38,0.0004258906
3797.26,0.0004134053
3798.15,0.0004244263
3799.03,0.0004396091
3800.34,0.0004540213
3801.23,0.0004354474
3802.11,0.0004252741
3803.42,0.0004268155
3804.3,0.0004594933
3805.19,0.0004439251
3806.06,0.0004294358
3807.38,0.000430592
3808.26,0.0004413047
3809.14,0.0003830396
3810.03,0.0004047734
3811.34,0.0004302837
3812.23,0.0004235014
3813.11,0.0004366805
3814.42,0.0004550232
3815.3,0.0004324416
3816.18,0.0004209582
3817.06,0.0004416901
3818.38,0.0004221142
3819.26,0.0004362951
3820.14,0.0004663525
3821.03,0.0004258136
3822.34,0.0004068543
3823.23,0.0004214206
3824.11,0.0004375282
3825.42,0.0004389155
3826.3,0.0004241951
3827.19,0.0004158715
3828.06,0.0004343684
3829.38,0.0004275091
3830.26,0.0004403027
3831.15,0.0004300525
3832.03,0.0004243492
3833.37,0.0004490117
3834.25,0.0004491659
3835.14,0.000437297
3836.02,0.0004194167
3837.34,0.0004369888
3838.23,0.0004399174
3839.11,0.0004117868
3840.43,0.0004534047
3841.3,0.0004172588
3842.19,0.0004636551
3843.07,0.0004378365
3844.39,0.0004524028
3845.27,0.0004591079
3846.15,0.000403232
3847.03,0.0003848892
3848.35,0.0003980682
3849.23,0.000412018
3850.11,0.0004318251
3851.43,0.0004067001
3852.3,0.0004354474
3853.19,0.0004235785
3854.07,0.0004319021
3855.39,0.0004494741
3856.26,0.0004551773
3857.15,0.0004352161
3858.03,0.000473366
3859.35,0.0004157174
3860.23,0.0004423066
3861.11,0.0004518633
3862.43,0.0004272008
3863.31,0.0004174129
3864.19,0.0004365263
3865.07,0.0004356785
3866.38,0.0004325187
3867.26,0.0004546378
3868.15,0.0004661213
3869.03,0.0004235785
3870.35,0.0004493971
3871.23,0.0004595704
3872.11,0.000450399
3873.43,0.0004069313
3874.3,0.0004200333
3875.19,0.000447162
3876.07,0.0004509385
3877.39,0.0004521716
3878.26,0.0004550232
3879.15,0.0004453123
3880.04,0.0004421525
3881.35,0.0004584914
3882.23,0.0004567958
3883.11,0.0004868532
3884.43,0.0004736742
3885.3,0.000454792
3886.19,0.0004415359
3887.07,0.0004381448
3888.38,0.0004319792
3889.26,0.0004300525
3890.15,0.0004540984
3891.03,0.0004419984
3892.35,0.000458106
3893.23,0.0004595704
3894.11,0.0004461601
3895.0,0.000460341
3896.31,0.0004398403
3897.19,0.0004732118
3898.07,0.0004664296
3899.39,0.0004166422
3900.27,0.0004309773
3901.15,0.0004424608
3902.04,0.0004495512
3903.35,0.0004501678
3904.24,0.000433983
3905.12,0.0004302837
3906.0,0.0004286652
3907.31,0.0004436168
3908.2,0.0004360639
3909.07,0.0003874325
3910.39,0.0004742908
3911.27,0.0004420754
3912.16,0.0004408423
3913.07,0.0004546378
3914.38,0.0004231161
3915.26,0.0004299754
3916.15,0.0004143301
3917.04,0.0004253511
3918.35,0.000470129
3919.23,0.0004450041
3920.12,0.0004496283
3921.0,0.0004198021
3922.32,0.0004849265
3923.2,0.0004507073
3924.09,0.0004625761
3925.4,0.0004644258
3926.29,0.0004593391
3927.17,0.0003972976
3928.05,0.0004044651
3929.36,0.0004253511
3930.24,0.0004246575
3931.12,0.0004280486
3932.0,0.0004487805
3933.32,0.0004309002
3934.2,0.0004116326
3935.08,0.000448164
3936.4,0.0004268925
3937.28,0.0004124804
3938.16,0.0004367575
3939.05,0.0004269696
3940.36,0.0004444646
3941.25,0.0004366034
3942.13,0.0004397633
3943.01,0.0003820377
3944.32,0.000409783
3945.2,0.0003947543
3946.08,0.0003950625
3947.4,0.0004052358
3948.28,0.0003652363
3949.16,0.0003895134
3950.05,0.00039776
3951.36,0.0004336747
3952.25,0.0004325957
3953.13,0.0004283569
3954.01,0.0004036173
3955.33,0.0004243492
3956.21,0.0004271238
3957.09,0.0004278944
3958.41,0.0004078562
3959.29,0.0004020759
3960.17,0.0004555627
3961.05,0.0004494741
3962.37,0.0004409964
3963.25,0.0004487034
3964.13,0.0004340601
3965.01,0.0004329811
3966.34,0.0004276633
3967.22,0.0004201104
3968.1,0.0004101683
3969.42,0.0003724038
3970.3,0.000409783
3971.18,0.0004029237
3972.06,0.0004485493
3973.39,0.0004238868
3974.27,0.0004144072
3975.15,0.0004264301
3976.03,0.0004842329
3977.35,0.0004346766
3978.23,0.0004218059
3979.11,0.0003717102
3980.0,0.0003781841
3981.31,0.0004177212
3982.19,0.0004324416
3983.06,0.0004236556
3984.38,0.000448241
3985.26,0.000506275
3986.15,0.0004649653
3987.03,0.000433983
3988.35,0.0004535589
3989.23,0.0004393008
3990.11,0.0004181836
3991.0,0.0003946772
3992.31,0.0003974517
3993.22,0.0003636178
3994.1,0.0003942148
3995.42,0.0004042339
3996.3,0.0004127116
3997.18,0.000432904
3998.06,0.0004097059
3999.38,0.0004107849
4000.27,0.0004246575
4001.15,0.0004319021
4002.04,0.0004184148
4003.35,0.0004085498
4004.24,0.0004157174
4005.12,0.000414176
4006.0,0.0004221913
4007.31,0.0004030008
4008.2,0.0003656216
4009.08,0.0003764115
4010.39,0.0004204958
4011.27,0.0003838873
4012.16,0.00042959
4013.04,0.0004277403
4014.35,0.0004009969
4015.24,0.0004194938
4016.12,0.0004038485
4017.0,0.0004070855
4018.32,0.0004132511
4019.2,0.0004351391
4020.08,0.0004801481
4021.39,0.0004639634
4022.27,0.0004593391
4023.16,0.0004722099
4024.04,0.0004614201
4025.36,0.0004469308
4026.24,0.0004728265
4027.12,0.0004565646
4028.0,0.0004586455
4029.31,0.0004640405
4030.2,0.0004686647
4031.08,0.0004387613
4032.39,0.0004450041
4033.27,0.0004604181
4034.16,0.0004658901
4035.05,0.0004386843
4036.36,0.0004009199
4037.25,0.0004403027
4038.13,0.0004387613
4039.01,0.000426276
4040.32,0.0004131741
4041.2,0.0004110931
4042.08,0.0003866619
4043.39,0.0004257365
4044.27,0.0003905153
4045.16,0.0004067772
4046.05,0.0004435398
4047.36,0.0004235785
4048.25,0.0004124804
4049.13,0.0003893593
4050.01,0.0004191084
4051.32,0.0004530964
4052.21,0.000410939
4053.08,0.0003924421
4054.4,0.000407702
4055.28,0.0004114014
4056.16,0.0004154091
4057.05,0.0004203416
4058.36,0.0004096288
4059.25,0.0004190314
4060.13,0.000407702
4061.01,0.0004132511
4062.33,0.0004176441
4063.21,0.0004302066
4064.09,0.0004249658
4065.41,0.000404388
4066.29,0.0004079332
4067.17,0.0004356015
4068.05,0.0004369117
4069.37,0.0004358327
4070.25,0.0004375282
4071.13,0.0004233473
4072.01,0.0004402257
4073.35,0.0004233473
4074.24,0.0004191084
4075.12,0.0004288964
4076.0,0.0004236556
4077.31,0.0004224996
4078.2,0.0004400716
4079.08,0.0004249658
4080.4,0.0004194938
4081.27,0.0004143301
4082.16,0.0004143301
4083.04,0.0004418442
4084.36,0.0004049275
4085.24,0.0003896676
4086.12,0.0003949854
4087.0,0.000394446
4088.31,0.0004460831
4089.2,0.0004219601
4090.08,0.0004379907
4091.39,0.0004097059
4092.27,0.0004564875
4093.16,0.0004314397
4094.04,0.0004528653
4095.36,0.0004459289
4096.24,0.0004468538
4097.12,0.0004330582
4098.0,0.0004523258
4099.32,0.000452557
4100.2,0.0004067001
4101.08,0.0004084727
4102.39,0.0004190314
4103.27,0.0004155632
4104.16,0.0004532506
4105.04,0.0004330582
4106.36,0.0003939835
4107.24,0.0004161027
4108.12,0.0004104766
4109.01,0.0004359098
4110.32,0.0004488576
4111.2,0.0004477015
4112.08,0.0004436939
4113.39,0.000409783
4114.27,0.0004359868
4115.16,0.0004450041
4116.04,0.0004280486
4117.36,0.0004423837
4118.24,0.0004357556
4119.12,0.0004374512
4120.01,0.000401074
4121.32,0.0003909007
4122.2,0.0004177212
4123.08,0.0004259677
4124.39,0.0003964498
4125.27,0.0004378365
4126.16,0.0004461601
4127.04,0.000454792
4128.36,0.0004233473
4129.24,0.0004437709
4130.12,0.0004475474
4131.01,0.0004421525
4132.32,0.0004534047
4133.2,0.0004037715
4134.08,0.000455871
4135.39999999999,0.0004604952
4136.28,0.0004487805
4137.16,0.0004520175
4138.04,0.0004512468
4139.36,0.0004204187
4140.24,0.0004206499
4141.12,0.0004380677
4142.01,0.0004137906
4143.32,0.000415255
4144.2,0.0004287422
4145.08,0.0004071626
4146.39,0.0003993785
4147.27,0.0004015364
4148.15,0.0004544837
4149.03,0.0004312856
4150.35,0.0004450812
4151.23,0.0004291276
4152.12,0.0004090122
4153.03,0.000391209
4154.35,0.0004256594
4155.24,0.0004103995
4156.12,0.0003895134
4157.0,0.0004051587
4158.32,0.0003980682
4159.2,0.000395602
4160.08,0.0003983765
4161.39,0.0004132511
4162.28,0.0004185689
4163.16,0.0004316709
4164.04,0.000432827
4165.36,0.0004088581
4166.24,0.0004056982
4167.12,0.0004070855
4168.01,0.0003836561
4169.32,0.0004067001
4170.2,0.0004050046
4171.08,0.0004119409
4172.39999999999,0.0004067001
4173.28,0.0004315168
4174.16,0.00039776
4175.05,0.0004289734
4176.37,0.0004214977
4177.25,0.0004235014
4178.13,0.0004436168
4179.01,0.000431748
4180.32,0.000408704
4181.21,0.0004415359
4182.09,0.0004221142
4183.39999999999,0.0003972976
4184.28,0.0004428461
4185.17,0.0004462372
4186.05,0.0004722099
4187.37,0.0004279715
4188.25,0.0004363722
4189.13,0.0004402257
4190.02,0.0004281257
4191.33,0.0004287422
4192.21999999999,0.0004415359
4193.1,0.0004285881
4194.42,0.0004428461
4195.3,0.0004107849
4196.19,0.0004047734
4197.07,0.0004266613
4198.38,0.0004418442
4199.26,0.0004384531
4200.13999999999,0.0004376824
4201.02,0.0004137136
4202.33,0.000447162
4203.21999999999,0.0004433856
4204.11,0.0004456977
4205.42,0.0004534047
4206.31,0.0004042339
4207.19,0.0004282027
4208.08,0.0004375282
4209.39,0.0004310544
4210.27,0.0004680481
4211.15,0.0004352161
4212.03,0.0004416901
4213.36,0.0004351391
4214.23,0.0004305149
4215.12,0.0004390696
4216.0,0.0004661984
4217.32,0.0004081645
4218.2,0.0004325957
4219.08,0.0004221142
4220.39,0.0004604952
4221.27,0.0004345225
4222.15,0.0004587226
4223.04,0.000406546
4224.36,0.0004371429
4225.24,0.0004063918
4226.13,0.0004369888
4227.01,0.0004375282
4228.32,0.0004095518
4229.21,0.0004046963
4230.09,0.0004265843
4231.39999999999,0.0004560251
4232.28,0.0004416901
4233.19,0.0004245805
4234.07,0.0004598016
4235.38,0.0004488576
4236.26,0.0004647341
4237.13999999999,0.0004509385
4238.02,0.000443848
4239.33,0.0004220371
4240.21999999999,0.0004450812
4241.1,0.0004466226
4242.42,0.0004359098
4243.3,0.0004443104
4244.18,0.0004248887
4245.05999999999,0.0004014593
4246.38,0.0004614201
4247.26,0.000451478
4248.13999999999,0.0004356785
4249.02,0.0004410735
4250.33,0.0004258136
4251.21999999999,0.0004513239
4252.1,0.0004210352
4253.41,0.0004101683
4254.29,0.0004250429
4255.18,0.0004215747
4256.07,0.0004560251
4257.38,0.0004159486
4258.27,0.0004523258
4259.15,0.0004114014
4260.03,0.0004581831
4261.35,0.0004413818
4262.23,0.0004297441
4263.11,0.0004363722
4264.42,0.0004903214
4265.31,0.0004651965
4266.19,0.0004618054
4267.07,0.0004524799
4268.39,0.0004608035
4269.27,0.0004283569
4270.15,0.0004324416
4271.03,0.0003961415
4272.36,0.000406546
4273.24,0.0004228849
4274.12,0.000435062
4275.01,0.0004360639
4276.32,0.0004642716
4277.21,0.0004395321
4278.09,0.0004356015
4279.41,0.0004241951
4280.29,0.0004288193
4281.17,0.0004555627
4282.05,0.000426276
4283.37,0.0004188002
4284.25,0.0004501678
4285.13,0.0004562563
4286.02,0.0004662755
4287.33,0.0004433856
4288.21,0.000425197
4289.09,0.0004520945
4290.41,0.0004134823
4291.29,0.0004191855
4292.17,0.0004177212
4293.05,0.0004249658
4294.37,0.0004260448
4295.25,0.0004374512
4296.14,0.0004386843
4297.02,0.0004138677
4298.33,0.0004123262
4299.22,0.0003884344
4300.1,0.0004194938
4301.41,0.0004319792
4302.3,0.0004134823
4303.18,0.0004151008
4304.07,0.0004021529
4305.38,0.0004211123
4306.27,0.0004261989
4307.15,0.0004352932
4308.03,0.0003926734
4309.34,0.0004278944
4310.23,0.0003967581
4311.11,0.0004046963
4312.43,0.0004160256
4313.33,0.0003928275
4314.21,0.0003818835
4315.1,0.0003858141
4316.42,0.0003863536
4317.3,0.000394446
4318.18,0.0003814981
4319.07,0.0003810357
4320.38,0.0004019988
4321.26,0.0004184919
4322.15,0.0004179524
4323.03,0.0004239639
4324.34,0.000415332
4325.23,0.0004021529
4326.11,0.0004110931
4327.43,0.0004198021
4328.31,0.0004231932
4329.19,0.0004039256
4330.07,0.0003872013
4331.39,0.0004073937
4332.27,0.0004046192
4333.15,0.0004096288
4334.03,0.0004579519
4335.35,0.0004624991
4336.23,0.0004224225
4337.12,0.0004304378
4338.0,0.0004409194
4339.32,0.0004332123
4340.2,0.0004216518
4341.08,0.0004396862
4342.39,0.0003819605
4343.27,0.0003995326
4344.15,0.0004118638
4345.03,0.0004302066
4346.34,0.0004305149
4347.23,0.000448241
4348.11,0.0004151008
4349.43,0.0003997638
4350.31,0.0004411506
4351.2,0.0004275091
4352.08,0.000418646
4353.39,0.0004309002
4354.27,0.0004184148
4355.15,0.000409783
4356.03,0.0004146384
4357.34,0.0004342913
4358.23,0.00040986
4359.11,0.0004177212
4360.43,0.0003720185
4361.31,0.0004265843
4362.19,0.0004063148
4363.08,0.0004069313
4364.39,0.0003942918
4365.27,0.0004172588
4366.15,0.0004176441
4367.03,0.0004524028
4368.34,0.0004110161
4369.23,0.0004477786
4370.11,0.0004616513
4371.43,0.0004207269
4372.31,0.0004463913
4373.19,0.0004382219
4374.07,0.0003980682
4375.39,0.0004497054
4376.27,0.0004134823
4377.15,0.0004414589
4378.03,0.0004275091
4379.34,0.0004313626
4380.23,0.0003952937
4381.11,0.0004144842
4382.43,0.0004072396
4383.31,0.0004019218
4384.2,0.0003961415
4385.08,0.0004139447
4386.39,0.0004510926
4387.27,0.000486622
4388.15,0.0004484722
4389.03,0.0004349849
4390.34,0.000465813
4391.23,0.0004574124
4392.11,0.0004288193
4393.02,0.0004809959
4394.34,0.0004325187
4395.22,0.0004428461
4396.1,0.0004237327
4397.42,0.0004849265
4398.29,0.0004371429
4399.17,0.0004360639
4400.05,0.0004598786
4401.38,0.0004903214
4402.26,0.0004570271
4403.14,0.0004713621
4404.03,0.0004466996
4405.34,0.0003985307
4406.23,0.0004354474
4407.11,0.0004319021
4408.42,0.0004484722
4409.31,0.000448241
4410.19,0.0004390696
4411.08,0.0004553315
4412.39,0.0004084727
4413.27,0.0004441563
4414.15,0.0004437709
4415.03,0.000385737
4416.35,0.0003961415
4417.23,0.0003883574
4418.11,0.0004177983
4419.43,0.0004458518
4420.31,0.0004507073
4421.19,0.0004995699
4422.08,0.0004396091
4423.39,0.0004488576
4424.27,0.0004143301
4425.15,0.0004300525
4426.04,0.0004182607
4427.35,0.000442769
4428.24,0.0003990702
4429.12,0.0003919026
4430.0,0.0004147155
4431.32,0.0004450812
4432.2,0.000384581
4433.08,0.0004430773
4434.39999999999,0.0003855058
4435.28,0.0003924421
4436.16,0.0003697834
4437.04,0.0004265072
4438.35,0.0004567958
4439.24,0.0004214206
4440.12,0.0004129428
4441.01,0.0004107849
4442.33,0.0004025383
4443.21,0.0004064689
4444.09,0.0004380677
4445.41,0.000425197
4446.29,0.0004071626
4447.17,0.0003876638
4448.05,0.0004181065
4449.37,0.0004154091
4450.26,0.000430592
4451.14,0.0004200333
4452.02,0.0004043109
4453.34,0.0004253511
4454.22,0.0003987619
4455.1,0.0004107078
4456.42,0.0004446958
4457.3,0.0004254282
4458.19,0.0004204187
4459.07,0.0003830396
4460.39,0.0003656216
4461.26,0.0003981453
4462.15,0.0003883574
4463.03,0.0004044651
4464.34,0.0003969893
4465.23,0.0004161027
4466.11,0.0004268155
4467.42,0.0004665067
4468.31,0.0004345996
4469.19,0.0004071626
4470.07,0.0004080874
4471.39,0.0004083186
4472.27,0.0004272779
4473.17,0.0004121721
4474.05,0.0003886657
4475.38,0.0004165651
4476.26,0.0003839644
4477.14,0.0003911319
4478.03,0.0004389926
4479.34,0.0004198792
4480.23,0.0003942148
4481.11,0.0004139447
4482.42,0.0004027695
4483.3,0.0004081645
4484.19,0.000452634
4485.07,0.0004238097
4486.39,0.0004125574
4487.26,0.0004330582
4488.15,0.0004423066
4489.04,0.0004742137
4490.35,0.0004763717
4491.24,0.0004184919
4492.12,0.0003854287
4493.0,0.0004081645
4494.32,0.0004453894
4495.2,0.0004241951
4496.08,0.0003968351
4497.39999999999,0.0003643114
4498.28,0.0003825771
4499.16,0.0004096288
4500.04,0.0003888969
4501.35,0.0004268155
4502.24,0.0003912861
4503.12,0.0004055441
4504.0,0.0004083957
4505.32,0.0003948313
4506.2,0.0004163339
4507.09,0.0004220371
4508.39999999999,0.0004272779
4509.28,0.0004403027
4510.16,0.0004391467
4511.04,0.0004191084
4512.36,0.0004435398
4513.24,0.0004352161
4514.12,0.0004131741
4515.0,0.0004150237
4516.32,0.0004419213
4517.21,0.0004466996
4518.09,0.0004266613
4519.39999999999,0.0004397633
4520.29,0.0004201875
4521.16,0.0004553315
4522.04,0.0004344454
4523.36,0.0004356785
4524.24,0.0004281257
4525.13,0.0004489346
4526.01,0.0005093578
4527.33,0.000458029
4528.21,0.0004338289
4529.1,0.0004464684
4530.42,0.0004176441
4531.3,0.0004291276
4532.19,0.0003963727
4533.06,0.0004154091
4534.39,0.0003971434
4535.26,0.0003855829
4536.15,0.0004313626
4537.03,0.0004478557
4538.35,0.0004651965
4539.23,0.0004477015
4540.11,0.0004407652
4541.0,0.0004345996
4542.31,0.0004483951
4543.2,0.0004655819
4544.08,0.0004653506
4545.39999999999,0.0004722099
4546.28,0.000431748
4547.16,0.0004016135
4548.04,0.000435062
4549.35,0.0003905153
4550.24,0.0004393779
4551.12,0.0004500907
4552.0,0.0004313626
4553.35,0.0004568729
4554.23,0.0004364493
4555.11,0.0004214206
4556.0,0.0004331352
4557.31,0.0004478557
4558.2,0.0004349849
4559.08,0.0004983367
4560.39999999999,0.0004592621
4561.28,0.0004760634
4562.16,0.0004778361
4563.04,0.0004975661
4564.36,0.0004796857
4565.24,0.0004547149
4566.12,0.0004983367
4567.01,0.0004556398
4568.33,0.000452634
4569.21,0.0004446187
4570.09,0.0004516321
4571.39999999999,0.0004945603
4572.29,0.0004896278
4573.17,0.0004927106
4574.05,0.0004743679
4575.36,0.0004455436
4576.25,0.0004414589
4577.13,0.0004417671
4578.01,0.0004453894
4579.32,0.0004921712
4580.21,0.0004510156
4581.09,0.0004675086
4582.39999999999,0.0005131342
4583.29,0.0004685105
4584.17,0.0004726723
4585.05,0.000450476
4586.36,0.0005154464
4587.24,0.0005024215
4588.12,0.000511515699999999
4589.0,0.0004659672
4590.32,0.0004901673
4591.21,0.0004787609
4592.09,0.0004191084
4593.39999999999,0.0004356785
4594.29,0.0004695895
4595.17,0.0004581831
4596.05,0.0004736742
4597.36,0.0004686647
4598.25,0.0004450812
4599.13,0.0004567958
4600.01,0.0004759093
4601.33,0.0004486264
4602.21,0.0004544067
4603.09,0.0004606493
4604.39999999999,0.0004641946
4605.28,0.0004707456
4606.16,0.0004450041
4607.04,0.000465813
4608.36,0.0004307461
4609.24,0.0004978743
4610.12,0.0004628844
4611.01,0.0004869303
4612.33,0.0004491659
4613.22,0.0004313626
4614.1,0.0004654277
4615.41,0.000433906
4616.29,0.0004359098
4617.17,0.0004804564
4618.05,0.0004598016
4619.37,0.000478838
4620.25,0.0004634239
4621.14,0.0004786068
4622.02,0.0004738284
4623.34,0.0004529423
4624.22,0.0004573354
4625.1,0.0004648882
4626.41,0.0004644258
4627.29,0.0004730577
4628.17,0.0004542525
4629.05,0.0004844641
4630.36,0.0004618825
4631.25,0.0004545608
4632.13,0.0004886259
4633.04,0.000461343
4634.35,0.0004261989
4635.24,0.0004258136
4636.12,0.0004315168
4637.0,0.0004617283
4638.32,0.0004662755
4639.2,0.0004620366
4640.09,0.0004508614
4641.39999999999,0.0004644258
4642.29,0.0004695124
4643.17,0.0004763717
4644.05,0.0004315168
4645.37,0.000463578
4646.25,0.0004440792
4647.14,0.0004321333
4648.02,0.000414253
4649.34,0.0004264301
4650.22,0.0004046963
4651.1,0.000430669
4652.41,0.0004313626
4653.3,0.0004571041
4654.17,0.0004343684
4655.05,0.0004075479
4656.37,0.0004409194
4657.26,0.000419725
4658.14,0.0004341371
4659.02,0.0004359868
4660.34,0.0004454665
4661.23,0.0004333665
4662.11,0.0004748303
4663.42,0.0004181836
4664.3,0.0004144842
4665.18,0.0003863536
4666.06,0.0004255053
4667.39,0.0004040798
4668.27,0.0004296671
4669.15,0.0004376053
4670.03,0.0004670462
4671.35,0.0004366805
4672.23,0.0004431544
4673.11,0.0004708997
4674.0,0.000444927
4675.31,0.0004154091
4676.19,0.0004374512
4677.07,0.0004297441
4678.39,0.0004797628
4679.27,0.0004728265
4680.15,0.0004544837
4681.04,0.0004388384
4682.35,0.0004638092
4683.23,0.0004260448
4684.11,0.0004121721
4685.0,0.0004338289
4686.31,0.0004553315
4687.19,0.0004445417
4688.07,0.0004509385
4689.39,0.0003968351
4690.27,0.0004399174
4691.16,0.0004318251
4692.04,0.0004311315
4693.36,0.0004434627
4694.24,0.0004431544
4695.12,0.0004127116
4696.01,0.0004398403
4697.32,0.0004540984
4698.2,0.0003975288
4699.08,0.0004424608
4700.39999999999,0.0004148696
4701.28,0.0004385302
4702.16,0.0004564105
4703.04,0.000447085
4704.36,0.0004057753
4705.24,0.0004039256
