Time (S),Current Ch1,Voltage Ch1
1806.0,4.0824107135,-0.008723713292
1807.0,4.0827327244,-0.008781675258
1808.0,4.0824107135,-0.008694732309
1809.0,4.0827327244,-0.008749474166
1810.0,4.0824107135,-0.008656090999
1811.0,4.0827327244,-0.008768794821
1812.0,4.0824107135,-0.008739813838
1813.0,4.0824107135,-0.008714052964
1814.0,4.0824107135,-0.008720493183
1815.0,4.0824107135,-0.008807436131
1816.0,4.0827327244,-0.008627110016
1817.0,4.0824107135,-0.008675411654000001
1818.0,4.0824107135,-0.008736593729
1819.0,4.0827327244,-0.00873015351
1820.0,4.0827327244,-0.008549827395000001
1821.0,4.0827327244,-0.00873337362
1822.0,4.0827327244,-0.008559487721999999
1823.0,4.0824107135,-0.008701172528
1824.0,4.0827327244,-0.008755914384
1825.0,4.0830547353,-0.008659311107999999
1826.0,4.0827327244,-0.0086915122
1827.0,4.0824107135,-0.008701172528
1828.0,4.0824107135,-0.008694732309
1829.0,4.0827327244,-0.008633550234
1830.0,4.0827327244,-0.008594908924
1831.0,4.0824107135,-0.008810656241
1832.0,4.0830547353,-0.008878278534
1833.0,4.0824107135,-0.0086915122
1834.0,4.0827327244,-0.00861100947
1835.0,4.0824107135,-0.008598129033
1836.0,4.0824107135,-0.008685071980999999
1837.0,4.0824107135,-0.008620669797
1838.0,4.0820887026,-0.008784895366999999
1839.0,4.0824107135,-0.008656090999
1840.0,4.0824107135,-0.008536946958
1841.0,4.0830547353,-0.008697952418
1842.0,4.0824107135,-0.008662531217
1843.0,4.0827327244,-0.008701172528
1844.0,4.0830547353,-0.00864965078
1845.0,4.0827327244,-0.008524066521
1846.0,4.0824107135,-0.008556267613
1847.0,4.0827327244,-0.008646430671
1848.0,4.0824107135,-0.00864965078
1849.0,4.0824107135,-0.008591688814
1850.0,4.0824107135,-0.008559487721999999
1851.0,4.0824107135,-0.008520846412
1852.0,4.0827327244,-0.008536946958
1853.0,4.0824107135,-0.008517626302
1854.0,4.0830547353,-0.008414582807999999
1855.0,4.0824107135,-0.008511186084
1856.0,4.0827327244,-0.008652870888999999
1857.0,4.0827327244,-0.008784895366999999
1858.0,4.0820887026,-0.008678631763
1859.0,4.0827327244,-0.008668971435
1860.0,4.0820887026,-0.008675411654000001
1861.0,4.0820887026,-0.008553047503999999
1862.0,4.0824107135,-0.008688292091000001
1863.0,4.0824107135,-0.008485425210000001
1864.0,4.0827327244,-0.008382381716
1865.0,4.0830547353,-0.008659311107999999
1866.0,4.0830547353,-0.008559487721999999
1867.0,4.0827327244,-0.00864965078
1868.0,4.0827327244,-0.00861100947
1869.0,4.0824107135,-0.008556267613
1870.0,4.0827327244,-0.008662531217
1871.0,4.0824107135,-0.008604569251
1872.0,4.0824107135,-0.008395262152
1873.0,4.0824107135,-0.008549827395000001
1874.0,4.0824107135,-0.008514406193
1875.0,4.0830547353,-0.008572368159
1876.0,4.0824107135,-0.008588468705
1877.0,4.0827327244,-0.008630330125
1878.0,4.0827327244,-0.008559487721999999
1879.0,4.0827327244,-0.008623889906
1880.0,4.0824107135,-0.008633550234
1881.0,4.0827327244,-0.008530506739
1882.0,4.0824107135,-0.008524066521
1883.0,4.0824107135,-0.008559487721999999
1884.0,4.0827327244,-0.008591688814
1885.0,4.0827327244,-0.008565927941
1886.0,4.0830547353,-0.008562707831
1887.0,4.0824107135,-0.008565927941
1888.0,4.0824107135,-0.008652870888999999
1889.0,4.0824107135,-0.008556267613
1890.0,4.0820887026,-0.008533726848999999
1891.0,4.0820887026,-0.008562707831
1892.0,4.0824107135,-0.008511186084
1893.0,4.0820887026,-0.008639990453
1894.0,4.0827327244,-0.008549827395000001
1895.0,4.0824107135,-0.008511186084
1896.0,4.0824107135,-0.008450004009
1897.0,4.0824107135,-0.008466104555
1898.0,4.0817666916,-0.008491865429
1899.0,4.0827327244,-0.008588468705
1900.0,4.0827327244,-0.008507965975
1901.0,4.0824107135,-0.008401702371
1902.0,4.0827327244,-0.008627110016
1903.0,4.0830547353,-0.008511186084
1904.0,4.0824107135,-0.008652870888999999
1905.0,4.0830547353,-0.008388821934
1906.0,4.0824107135,-0.008533726848999999
1907.0,4.0827327244,-0.008478984992
1908.0,4.0827327244,-0.008572368159
1909.0,4.0827327244,-0.008565927941
1910.0,4.0824107135,-0.008482205101
1911.0,4.0830547353,-0.008514406193
1912.0,4.0820887026,-0.008472544774
1913.0,4.0824107135,-0.008466104555
1914.0,4.0820887026,-0.008379161606
1915.0,4.0827327244,-0.008475764883
1916.0,4.0827327244,-0.008437123572
1917.0,4.0827327244,-0.008408142589
1918.0,4.0824107135,-0.008450004009
1919.0,4.0824107135,-0.00852728663
1920.0,4.0820887026,-0.008543387176
1921.0,4.0830547353,-0.008546607285
1922.0,4.0827327244,-0.008414582807999999
1923.0,4.0827327244,-0.008385601825
1924.0,4.0824107135,-0.008495085538
1925.0,4.0824107135,-0.008321199641
1926.0,4.0830547353,-0.008456444226999999
1927.0,4.0827327244,-0.00836628117
1928.0,4.0827327244,-0.008466104555
1929.0,4.0827327244,-0.008511186084
1930.0,4.0824107135,-0.008450004009
1931.0,4.0830547353,-0.008408142589
1932.0,4.0827327244,-0.008269677893
1933.0,4.0824107135,-0.008343740405
1934.0,4.0827327244,-0.008507965975
1935.0,4.0827327244,-0.008385601825
1936.0,4.0824107135,-0.008375941497
1937.0,4.0827327244,-0.008334080077
1938.0,4.0827327244,-0.008421023026
1939.0,4.0827327244,-0.008340520296
1940.0,4.0827327244,-0.00836306106
1941.0,4.0827327244,-0.008224596364
1942.0,4.0827327244,-0.00836628117
1943.0,4.0824107135,-0.008311539313
1944.0,4.0824107135,-0.008594908924
1945.0,4.0827327244,-0.008327639859
1946.0,4.0824107135,-0.008459664337
1947.0,4.0830547353,-0.008314759422
1948.0,4.0824107135,-0.008478984992
1949.0,4.0827327244,-0.00832441975
1950.0,4.0824107135,-0.008288998548999999
1951.0,4.0824107135,-0.008350180624
1952.0,4.0824107135,-0.008427463244999999
1953.0,4.0817666916,-0.008482205101
1954.0,4.0827327244,-0.008440343681
1955.0,4.0830547353,-0.008440343681
1956.0,4.0827327244,-0.008440343681
1957.0,4.0824107135,-0.008482205101
1958.0,4.0827327244,-0.008211715926999999
1959.0,4.0824107135,-0.008427463244999999
1960.0,4.0827327244,-0.008269677893
1961.0,4.0820887026,-0.008305099095
1962.0,4.0824107135,-0.008385601825
1963.0,4.0827327244,-0.008330859967999999
1964.0,4.0827327244,-0.008398482262
1965.0,4.0824107135,-0.008536946958
1966.0,4.0827327244,-0.0084467839
1967.0,4.0824107135,-0.008385601825
1968.0,4.0824107135,-0.008231036583
1969.0,4.0824107135,-0.008536946958
1970.0,4.0827327244,-0.008144093634
1971.0,4.0824107135,-0.00832441975
1972.0,4.0827327244,-0.008292218658
1973.0,4.0827327244,-0.008414582807999999
1974.0,4.0824107135,-0.008350180624
1975.0,4.0827327244,-0.00832441975
1976.0,4.0827327244,-0.008224596364
1977.0,4.0824107135,-0.008530506739
1978.0,4.0824107135,-0.008276118112
1979.0,4.0827327244,-0.008224596364
1980.0,4.0827327244,-0.008176294726
1981.0,4.0827327244,-0.008443563791000001
1982.0,4.0830547353,-0.008301878985
1983.0,4.0824107135,-0.008375941497
1984.0,4.0824107135,-0.008359840951000001
1985.0,4.0824107135,-0.00852728663
1986.0,4.0827327244,-0.008237476801
1987.0,4.0824107135,-0.008224596364
1988.0,4.0827327244,-0.008127993088
1989.0,4.0824107135,-0.008301878985
1990.0,4.0824107135,-0.008356620842
1991.0,4.0830547353,-0.008279338221
1992.0,4.0830547353,-0.008372721388
1993.0,4.0827327244,-0.008224596364
1994.0,4.0824107135,-0.008256797456
1995.0,4.0824107135,-0.008375941497
1996.0,4.0820887026,-0.00828255833
1997.0,4.0820887026,-0.00828255833
1998.0,4.0824107135,-0.008308319203999999
1999.0,4.0820887026,-0.008417802917
2000.0,4.0827327244,-0.008288998548999999
2001.0,4.0830547353,-0.008127993088
2002.0,4.0824107135,-0.008388821934
2003.0,4.0830547353,-0.008221376255000001
2004.0,4.0824107135,-0.008205275708999999
2005.0,4.0827327244,-0.008218156146
2006.0,4.0827327244,-0.008156974071
2007.0,4.0830547353,-0.008411362699
2008.0,4.0820887026,-0.008305099095
2009.0,4.0824107135,-0.008292218658
2010.0,4.0824107135,-0.008308319203999999
2011.0,4.0827327244,-0.008285778439
2012.0,4.0827327244,-0.008124772979
2013.0,4.0830547353,-0.008321199641
2014.0,4.0824107135,-0.008292218658
2015.0,4.0827327244,-0.008346960514000001
2016.0,4.0824107135,-0.008379161606
2017.0,4.0820887026,-0.008343740405
2018.0,4.0827327244,-0.008401702371
2019.0,4.0824107135,-0.008427463244999999
2020.0,4.0824107135,-0.008334080077
2021.0,4.0827327244,-0.008321199641
2022.0,4.0827327244,-0.008301878985
2023.0,4.0827327244,-0.008327639859
2024.0,4.0824107135,-0.008260017566
2025.0,4.0827327244,-0.0082020556
2026.0,4.0824107135,-0.008375941497
2027.0,4.0827327244,-0.008327639859
2028.0,4.0824107135,-0.008250357238
2029.0,4.0824107135,-0.00836628117
2030.0,4.0824107135,-0.008478984992
2031.0,4.0824107135,-0.008253577347
2032.0,4.0824107135,-0.008176294726
2033.0,4.0824107135,-0.008211715926999999
2034.0,4.0830547353,-0.00828255833
2035.0,4.0824107135,-0.008292218658
2036.0,4.0824107135,-0.008263237675
2037.0,4.0824107135,-0.00824391702
2038.0,4.0824107135,-0.008414582807999999
2039.0,4.0827327244,-0.008211715926999999
2040.0,4.0827327244,-0.008334080077
2041.0,4.0824107135,-0.008288998548999999
2042.0,4.0824107135,-0.008253577347
2043.0,4.0824107135,-0.008192395272
2044.0,4.0827327244,-0.008301878985
2045.0,4.0824107135,-0.008182734944999999
2046.0,4.0827327244,-0.008392042043
2047.0,4.0824107135,-0.008214936037
2048.0,4.0827327244,-0.008211715926999999
2049.0,4.0824107135,-0.008491865429
2050.0,4.0824107135,-0.008263237675
2051.0,4.0817666916,-0.008179514835
2052.0,4.0824107135,-0.008292218658
2053.0,4.0820887026,-0.008198835491000001
2054.0,4.0824107135,-0.008250357238
2055.0,4.0824107135,-0.008208495818
2056.0,4.0824107135,-0.008237476801
2057.0,4.0827327244,-0.008256797456
2058.0,4.0827327244,-0.008288998548999999
2059.0,4.0824107135,-0.008057150685
2060.0,4.0830547353,-0.008102232214000001
2061.0,4.0824107135,-0.008240696910000001
2062.0,4.0824107135,-0.008092571887
2063.0,4.0824107135,-0.008173074617
2064.0,4.0830547353,-0.008124772979
2065.0,4.0827327244,-0.008205275708999999
2066.0,4.0824107135,-0.008301878985
2067.0,4.0830547353,-0.008182734944999999
2068.0,4.0827327244,-0.0082020556
2069.0,4.0827327244,-0.008131213197
2070.0,4.0820887026,-0.008166634399
2071.0,4.0827327244,-0.008185955054
2072.0,4.0827327244,-0.00803783003
2073.0,4.0824107135,-0.008173074617
2074.0,4.0820887026,-0.008124772979
2075.0,4.0827327244,-0.00816019418
2076.0,4.0824107135,-0.008153753962
2077.0,4.0827327244,-0.008327639859
2078.0,4.0827327244,-0.008163414289
2079.0,4.0824107135,-0.008192395272
2080.0,4.0824107135,-0.008182734944999999
2081.0,4.0827327244,-0.008234256692000001
2082.0,4.0824107135,-0.008111892542
2083.0,4.0824107135,-0.008231036583
2084.0,4.0824107135,-0.008224596364
2085.0,4.0827327244,-0.008292218658
2086.0,4.0827327244,-0.008173074617
2087.0,4.0827327244,-0.008227816474
2088.0,4.0827327244,-0.008166634399
2089.0,4.0827327244,-0.008028169702
2090.0,4.0824107135,-0.008156974071
2091.0,4.0824107135,-0.008134433306
2092.0,4.0827327244,-0.008189175163
2093.0,4.0824107135,-0.008247137129
2094.0,4.0827327244,-0.008082911559
2095.0,4.0824107135,-0.008144093634
2096.0,4.0824107135,-0.008156974071
2097.0,4.0827327244,-0.008089351777
2098.0,4.0824107135,-0.008073251231
2099.0,4.0824107135,-0.008137653416
2100.0,4.0827327244,-0.008198835491000001
2101.0,4.0827327244,-0.008070031122
2102.0,4.0820887026,-0.008047490358
2103.0,4.0820887026,-0.008076471341
2104.0,4.0824107135,-0.008208495818
2105.0,4.0824107135,-0.00812155287
2106.0,4.0824107135,-0.008082911559
2107.0,4.0824107135,-0.008089351777
2108.0,4.0820887026,-0.008066811013
2109.0,4.0827327244,-0.008305099095
2110.0,4.0824107135,-0.00807969145
2111.0,4.0827327244,-0.008147313743
2112.0,4.0824107135,-0.008086131667999999
2113.0,4.0827327244,-0.008147313743
2114.0,4.0827327244,-0.008105452324
2115.0,4.0830547353,-0.008053930576
2116.0,4.0827327244,-0.008086131667999999
2117.0,4.0820887026,-0.008044270249
2118.0,4.0824107135,-0.008176294726
2119.0,4.0830547353,-0.008063590904
2120.0,4.0824107135,-0.008095791996000001
2121.0,4.0827327244,-0.008102232214000001
2122.0,4.0824107135,-0.008034609921
2123.0,4.0827327244,-0.008012069156
2124.0,4.0827327244,-0.008137653416
2125.0,4.0827327244,-0.008111892542
2126.0,4.0824107135,-0.007973427846
2127.0,4.0820887026,-0.008140873525
2128.0,4.0820887026,-0.008028169702
2129.0,4.0824107135,-0.008176294726
2130.0,4.0820887026,-0.008195615381
2131.0,4.0824107135,-0.00811833276
2132.0,4.0827327244,-0.00812155287
2133.0,4.0824107135,-0.008050710467
2134.0,4.0827327244,-0.008066811013
2135.0,4.0827327244,-0.008108672433000001
2136.0,4.0827327244,-0.007947666972
2137.0,4.0827327244,-0.007976647955
2138.0,4.0827327244,-0.007986308283
2139.0,4.0824107135,-0.008005628938
2140.0,4.0827327244,-0.007934786535
2141.0,4.0830547353,-0.008124772979
2142.0,4.0827327244,-0.008137653416
2143.0,4.0827327244,-0.008044270249
2144.0,4.0827327244,-0.008063590904
2145.0,4.0820887026,-0.007963767518
2146.0,4.0820887026,-0.008060370795
2147.0,4.0824107135,-0.008127993088
2148.0,4.0824107135,-0.007976647955
2149.0,4.0820887026,-0.007995968610000001
2150.0,4.0824107135,-0.007995968610000001
2151.0,4.0824107135,-0.007944446863
2152.0,4.0824107135,-0.008070031122
2153.0,4.0824107135,-0.0079573273
2154.0,4.0824107135,-0.008031389812
2155.0,4.0824107135,-0.007986308283
2156.0,4.0824107135,-0.007973427846
2157.0,4.0827327244,-0.007905805552
2158.0,4.0820887026,-0.00799918872
2159.0,4.0824107135,-0.008034609921
2160.0,4.0827327244,-0.008092571887
2161.0,4.0820887026,-0.007989528392000001
2162.0,4.0827327244,-0.007992748501
2163.0,4.0827327244,-0.007992748501
2164.0,4.0824107135,-0.008028169702
2165.0,4.0827327244,-0.00799918872
2166.0,4.0827327244,-0.007905805552
2167.0,4.0827327244,-0.007983088173
2168.0,4.0827327244,-0.007905805552
2169.0,4.0827327244,-0.007970207737000001
2170.0,4.0824107135,-0.007918685989
2171.0,4.0827327244,-0.008073251231
2172.0,4.0824107135,-0.007928346317
2173.0,4.0820887026,-0.007973427846
2174.0,4.0820887026,-0.008012069156
2175.0,4.0827327244,-0.008041050139
2176.0,4.0820887026,-0.008008849047
2177.0,4.0820887026,-0.007886484897
2178.0,4.0824107135,-0.007847843587
2179.0,4.0824107135,-0.007960547408999999
2180.0,4.0827327244,-0.007976647955
2181.0,4.0824107135,-0.007928346317
2182.0,4.0820887026,-0.007992748501
2183.0,4.0820887026,-0.008108672433000001
2184.0,4.0827327244,-0.007889705006
2185.0,4.0824107135,-0.007857503914
2186.0,4.0827327244,-0.007838183259
2187.0,4.0824107135,-0.007931566426
2188.0,4.0827327244,-0.007941226754
2189.0,4.0830547353,-0.007976647955
2190.0,4.0824107135,-0.007909025662
2191.0,4.0827327244,-0.00791546588
2192.0,4.0824107135,-0.00787360446
2193.0,4.0820887026,-0.007979868063999999
2194.0,4.0824107135,-0.00791546588
2195.0,4.0827327244,-0.007892925116
2196.0,4.0827327244,-0.007767340856
2197.0,4.0827327244,-0.008002408829
2198.0,4.0827327244,-0.007857503914
2199.0,4.0824107135,-0.008057150685
2200.0,4.0820887026,-0.007960547408999999
2201.0,4.0824107135,-0.008005628938
2202.0,4.0820887026,-0.007992748501
2203.0,4.0824107135,-0.007892925116
2204.0,4.0827327244,-0.008021729484
2205.0,4.0827327244,-0.007966987626999999
2206.0,4.0827327244,-0.007983088173
2207.0,4.0824107135,-0.007992748501
2208.0,4.0827327244,-0.007783441402
2209.0,4.0824107135,-0.007947666972
2210.0,4.0827327244,-0.007928346317
2211.0,4.0820887026,-0.007905805552
2212.0,4.0824107135,-0.007838183259
2213.0,4.0824107135,-0.007892925116
2214.0,4.0830547353,-0.007995968610000001
2215.0,4.0827327244,-0.007938006645
2216.0,4.0824107135,-0.007886484897
2217.0,4.0824107135,-0.007870384351000001
2218.0,4.0827327244,-0.007880044679
2219.0,4.0827327244,-0.007938006645
2220.0,4.0824107135,-0.007992748501
2221.0,4.0827327244,-0.007912245771
2222.0,4.0824107135,-0.007918685989
2223.0,4.0824107135,-0.00787682457
2224.0,4.0827327244,-0.007896145225
2225.0,4.0824107135,-0.00787682457
2226.0,4.0827327244,-0.0077190392180000005
2227.0,4.0827327244,-0.008066811013
2228.0,4.0824107135,-0.007870384351000001
2229.0,4.0827327244,-0.007822082713
2230.0,4.0817666916,-0.007831743041
2231.0,4.0824107135,-0.007983088173
2232.0,4.0820887026,-0.008115112651000001
2233.0,4.0827327244,-0.007847843587
2234.0,4.0827327244,-0.007851063696
2235.0,4.0820887026,-0.0077576805289999995
2236.0,4.0827327244,-0.007783441402
2237.0,4.0824107135,-0.007883264788
2238.0,4.0827327244,-0.007841403367999999
2239.0,4.0824107135,-0.0079573273
2240.0,4.0827327244,-0.007931566426
2241.0,4.0824107135,-0.0077576805289999995
2242.0,4.0827327244,-0.007799541948
2243.0,4.0824107135,-0.007921906098
2244.0,4.0827327244,-0.007786661512000001
2245.0,4.0824107135,-0.007741579983
2246.0,4.0824107135,-0.007770560966
2247.0,4.0824107135,-0.007789881621
2248.0,4.0827327244,-0.007712599
2249.0,4.0830547353,-0.007880044679
2250.0,4.0830547353,-0.00775446042
2251.0,4.0820887026,-0.007905805552
2252.0,4.0820887026,-0.00787360446
2253.0,4.0827327244,-0.007847843587
2254.0,4.0824107135,-0.007928346317
2255.0,4.0824107135,-0.007764120746999999
2256.0,4.0824107135,-0.007728699546
2257.0,4.0827327244,-0.007851063696
2258.0,4.0824107135,-0.007783441402
2259.0,4.0824107135,-0.007854283804999999
2260.0,4.0824107135,-0.007818862604
2261.0,4.0827327244,-0.007741579983
2262.0,4.0824107135,-0.007805982166999999
2263.0,4.0827327244,-0.007796321839
2264.0,4.0827327244,-0.0077802212930000005
2265.0,4.0824107135,-0.007863944133000001
2266.0,4.0824107135,-0.00787360446
2267.0,4.0827327244,-0.007947666972
2268.0,4.0827327244,-0.007857503914
2269.0,4.0830547353,-0.007764120746999999
2270.0,4.0824107135,-0.007741579983
2271.0,4.0824107135,-0.007777001184
2272.0,4.0824107135,-0.007744800092
2273.0,4.0824107135,-0.007651416925
2274.0,4.0827327244,-0.007809202276
2275.0,4.0827327244,-0.007712599
2276.0,4.0827327244,-0.007735139764
2277.0,4.0827327244,-0.007912245771
2278.0,4.0824107135,-0.0077190392180000005
2279.0,4.0824107135,-0.007696498454
2280.0,4.0824107135,-0.007854283804999999
2281.0,4.0824107135,-0.0077190392180000005
2282.0,4.0827327244,-0.007825302822
2283.0,4.0827327244,-0.007777001184
2284.0,4.0824107135,-0.007812422385
2285.0,4.0820887026,-0.00787360446
2286.0,4.0827327244,-0.007918685989
2287.0,4.0824107135,-0.007773781075000001
2288.0,4.0824107135,-0.007777001184
2289.0,4.0824107135,-0.007809202276
2290.0,4.0824107135,-0.007851063696
2291.0,4.0824107135,-0.007831743041
2292.0,4.0824107135,-0.007651416925
2293.0,4.0820887026,-0.007664297362
2294.0,4.0824107135,-0.007773781075000001
2295.0,4.0830547353,-0.007715819109
2296.0,4.0827327244,-0.007770560966
2297.0,4.0827327244,-0.007789881621
2298.0,4.0820887026,-0.007741579983
2299.0,4.0824107135,-0.007731919655
2300.0,4.0827327244,-0.007574134303999999
2301.0,4.0824107135,-0.0077190392180000005
2302.0,4.0824107135,-0.0076481968160000005
2303.0,4.0827327244,-0.0077222593269999995
2304.0,4.0827327244,-0.007767340856
2305.0,4.0827327244,-0.007860724022999999
2306.0,4.0827327244,-0.007925126208
2307.0,4.0824107135,-0.007802762058
2308.0,4.0824107135,-0.007735139764
2309.0,4.0824107135,-0.007751240310000001
2310.0,4.0827327244,-0.007764120746999999
2311.0,4.0824107135,-0.007606335396
2312.0,4.0827327244,-0.007760900638
2313.0,4.0824107135,-0.007661077252
2314.0,4.0824107135,-0.007673957689000001
2315.0,4.0827327244,-0.0075966750679999995
2316.0,4.0824107135,-0.007799541948
2317.0,4.0827327244,-0.007818862604
2318.0,4.0820887026,-0.007696498454
2319.0,4.0824107135,-0.007767340856
2320.0,4.0824107135,-0.007715819109
2321.0,4.0824107135,-0.007664297362
2322.0,4.0820887026,-0.0076932783449999995
2323.0,4.0827327244,-0.007686838126
2324.0,4.0824107135,-0.007673957689000001
2325.0,4.0827327244,-0.007702938672
2326.0,4.0827327244,-0.007570914195
2327.0,4.0827327244,-0.007699718562999999
2328.0,4.0820887026,-0.007789881621
2329.0,4.0824107135,-0.007838183259
2330.0,4.0827327244,-0.007625656051000001
2331.0,4.0824107135,-0.007709378891000001
2332.0,4.0827327244,-0.007751240310000001
2333.0,4.0824107135,-0.007863944133000001
2334.0,4.0830547353,-0.0076546370340000005
2335.0,4.0827327244,-0.007773781075000001
2336.0,4.0827327244,-0.007760900638
2337.0,4.0827327244,-0.0076932783449999995
2338.0,4.0820887026,-0.007748020201
2339.0,4.0824107135,-0.007828522931
2340.0,4.0817666916,-0.007738359873000001
2341.0,4.0824107135,-0.007673957689000001
2342.0,4.0824107135,-0.0076481968160000005
2343.0,4.0824107135,-0.007735139764
2344.0,4.0824107135,-0.007770560966
2345.0,4.0827327244,-0.00762887616
2346.0,4.0824107135,-0.007767340856
2347.0,4.0827327244,-0.007690058235
2348.0,4.0824107135,-0.00775446042
2349.0,4.0824107135,-0.007841403367999999
2350.0,4.0824107135,-0.007644976705999999
2351.0,4.0827327244,-0.007809202276
2352.0,4.0827327244,-0.0077576805289999995
2353.0,4.0820887026,-0.00775446042
2354.0,4.0824107135,-0.007661077252
2355.0,4.0824107135,-0.007625656051000001
2356.0,4.0830547353,-0.007638536487999999
2357.0,4.0824107135,-0.0076932783449999995
2358.0,4.0827327244,-0.0076320962699999995
2359.0,4.0824107135,-0.007767340856
2360.0,4.0817666916,-0.007793101730000001
2361.0,4.0824107135,-0.0076320962699999995
2362.0,4.0830547353,-0.007786661512000001
2363.0,4.0824107135,-0.007773781075000001
2364.0,4.0827327244,-0.007777001184
2365.0,4.0820887026,-0.007641756597
2366.0,4.0824107135,-0.007793101730000001
2367.0,4.0824107135,-0.007773781075000001
2368.0,4.0824107135,-0.007815642495
2369.0,4.0824107135,-0.007793101730000001
2370.0,4.0827327244,-0.007677177798
2371.0,4.0827327244,-0.0076578571429999995
2372.0,4.0827327244,-0.007548373430000001
2373.0,4.0827327244,-0.0077576805289999995
2374.0,4.0830547353,-0.007815642495
2375.0,4.0824107135,-0.007638536487999999
2376.0,4.0824107135,-0.007783441402
2377.0,4.0824107135,-0.007541933212000001
2378.0,4.0820887026,-0.0075966750679999995
2379.0,4.0820887026,-0.007799541948
2380.0,4.0824107135,-0.007728699546
2381.0,4.0820887026,-0.007603115287
2382.0,4.0820887026,-0.007770560966
2383.0,4.0824107135,-0.007715819109
2384.0,4.0824107135,-0.007580574522
2385.0,4.0824107135,-0.007664297362
2386.0,4.0827327244,-0.007725479437
2387.0,4.0827327244,-0.007725479437
2388.0,4.0827327244,-0.007522612556
2389.0,4.0824107135,-0.007593454959
2390.0,4.0824107135,-0.007748020201
2391.0,4.0824107135,-0.007625656051000001
2392.0,4.0827327244,-0.007606335396
2393.0,4.0824107135,-0.007706158781
2394.0,4.0824107135,-0.007522612556
2395.0,4.0824107135,-0.007690058235
2396.0,4.0824107135,-0.007545153321
2397.0,4.0820887026,-0.007570914195
2398.0,4.0824107135,-0.007587014741
2399.0,4.0827327244,-0.007500071792000001
2400.0,4.0824107135,-0.007677177798
2401.0,4.0824107135,-0.007577354413
2402.0,4.0824107135,-0.007644976705999999
2403.0,4.0824107135,-0.007773781075000001
2404.0,4.0833767462,-0.0074936315730000005
2405.0,4.0817666916,-0.007561253867
2406.0,4.0820887026,-0.007561253867
2407.0,4.0824107135,-0.007587014741
2408.0,4.0820887026,-0.007725479437
2409.0,4.0827327244,-0.007558033758
2410.0,4.0824107135,-0.0076546370340000005
2411.0,4.0824107135,-0.007677177798
2412.0,4.0824107135,-0.007567694085
2413.0,4.0820887026,-0.007622435942
2414.0,4.0827327244,-0.007587014741
2415.0,4.0824107135,-0.007541933212000001
2416.0,4.0824107135,-0.007438889717
2417.0,4.0827327244,-0.007525832666
2418.0,4.0824107135,-0.007686838126
2419.0,4.0827327244,-0.007570914195
2420.0,4.0827327244,-0.007635316379
2421.0,4.0827327244,-0.007644976705999999
2422.0,4.0824107135,-0.007741579983
2423.0,4.0820887026,-0.007603115287
2424.0,4.0820887026,-0.007625656051000001
2425.0,4.0824107135,-0.007580574522
2426.0,4.0827327244,-0.007570914195
2427.0,4.0824107135,-0.007516172338
2428.0,4.0824107135,-0.007519392446999999
2429.0,4.0820887026,-0.007609555505
2430.0,4.0824107135,-0.007541933212000001
2431.0,4.0820887026,-0.007538713101999999
2432.0,4.0824107135,-0.0075966750679999995
2433.0,4.0827327244,-0.0075548136480000005
2434.0,4.0824107135,-0.007400248405999999
2435.0,4.0824107135,-0.007477531026999999
2436.0,4.0824107135,-0.007477531026999999
2437.0,4.0824107135,-0.00738414786
2438.0,4.0827327244,-0.007516172338
2439.0,4.0830547353,-0.007525832666
2440.0,4.0827327244,-0.007490411464
2441.0,4.0824107135,-0.007551593539
2442.0,4.0824107135,-0.0074292293890000005
2443.0,4.0824107135,-0.007612775614000001
2444.0,4.0824107135,-0.007567694085
2445.0,4.0824107135,-0.007541933212000001
2446.0,4.0827327244,-0.007567694085
2447.0,4.0827327244,-0.007570914195
2448.0,4.0824107135,-0.00734550655
2449.0,4.0820887026,-0.007548373430000001
2450.0,4.0820887026,-0.007541933212000001
2451.0,4.0827327244,-0.007570914195
2452.0,4.0827327244,-0.007570914195
2453.0,4.0824107135,-0.007471090809
2454.0,4.0824107135,-0.007503291901
2455.0,4.0827327244,-0.007432449498
2456.0,4.0824107135,-0.007538713101999999
2457.0,4.0827327244,-0.007567694085
2458.0,4.0827327244,-0.007393808187999999
2459.0,4.0824107135,-0.007519392446999999
2460.0,4.0827327244,-0.007625656051000001
2461.0,4.0824107135,-0.0074936315730000005
2462.0,4.0824107135,-0.007461430481
2463.0,4.0827327244,-0.007622435942
2464.0,4.0820887026,-0.0074678707
2465.0,4.0824107135,-0.007574134303999999
2466.0,4.0827327244,-0.0075902348500000005
2467.0,4.0824107135,-0.007500071792000001
2468.0,4.0830547353,-0.007471090809
2469.0,4.0824107135,-0.007310085348
2470.0,4.0827327244,-0.007451770154
2471.0,4.0827327244,-0.007448550044999999
2472.0,4.0827327244,-0.007448550044999999
2473.0,4.0827327244,-0.0075902348500000005
2474.0,4.0827327244,-0.0074678707
2475.0,4.0824107135,-0.00742600928
2476.0,4.0827327244,-0.007448550044999999
2477.0,4.0827327244,-0.007519392446999999
2478.0,4.0820887026,-0.00742600928
2479.0,4.0824107135,-0.007538713101999999
2480.0,4.0827327244,-0.007500071792000001
2481.0,4.0824107135,-0.007561253867
2482.0,4.0817666916,-0.007525832666
2483.0,4.0824107135,-0.007535492993
2484.0,4.0824107135,-0.007535492993
2485.0,4.0827327244,-0.007512952228999999
